date,universe,method,fund,return,periods_per_year
2021-10-30,Crypto,Tangency,Crypto Tangency,-0.02448223337498694,365
2021-10-31,Crypto,Tangency,Crypto Tangency,-0.001001584668923635,365
2021-11-01,Crypto,Tangency,Crypto Tangency,0.0008238341269930515,365
2021-11-02,Crypto,Tangency,Crypto Tangency,0.03673111882863349,365
2021-11-03,Crypto,Tangency,Crypto Tangency,0.024860790763122326,365
2021-11-04,Crypto,Tangency,Crypto Tangency,-0.02613150967567817,365
2021-11-05,Crypto,Tangency,Crypto Tangency,-0.005579055382827047,365
2021-11-06,Crypto,Tangency,Crypto Tangency,0.009017656036550296,365
2021-11-07,Crypto,Tangency,Crypto Tangency,0.015087463810754147,365
2021-11-08,Crypto,Tangency,Crypto Tangency,0.04586518240674811,365
2021-11-09,Crypto,Tangency,Crypto Tangency,0.025031490841513335,365
2021-11-10,Crypto,Tangency,Crypto Tangency,-0.046900815227777545,365
2021-11-11,Crypto,Tangency,Crypto Tangency,0.00695537885641883,365
2021-11-12,Crypto,Tangency,Crypto Tangency,-0.016084112691094745,365
2021-11-13,Crypto,Tangency,Crypto Tangency,-4.880015277944423e-05,365
2021-11-14,Crypto,Tangency,Crypto Tangency,-0.005668183946657439,365
2021-11-15,Crypto,Tangency,Crypto Tangency,-0.013691167263622057,365
2021-11-16,Crypto,Tangency,Crypto Tangency,-0.0718942865437131,365
2021-11-17,Crypto,Tangency,Crypto Tangency,0.008418440376649641,365
2021-11-18,Crypto,Tangency,Crypto Tangency,-0.057196805771134424,365
2021-11-19,Crypto,Tangency,Crypto Tangency,0.05933153992668284,365
2021-11-20,Crypto,Tangency,Crypto Tangency,0.02814403732977723,365
2021-11-21,Crypto,Tangency,Crypto Tangency,-0.036965203482999025,365
2021-11-22,Crypto,Tangency,Crypto Tangency,-0.03859887164816163,365
2021-11-23,Crypto,Tangency,Crypto Tangency,0.025340120001723577,365
2021-11-24,Crypto,Tangency,Crypto Tangency,-0.029593700984304038,365
2021-11-25,Crypto,Tangency,Crypto Tangency,-0.005611160210746138,365
2021-11-26,Crypto,Tangency,Crypto Tangency,-0.06532622684505769,365
2021-11-27,Crypto,Tangency,Crypto Tangency,0.014090823860978506,365
2021-11-28,Crypto,Tangency,Crypto Tangency,0.039650688121243935,365
2021-11-29,Crypto,Tangency,Crypto Tangency,0.021260483393389252,365
2021-11-30,Crypto,Tangency,Crypto Tangency,0.007814348583159674,365
2021-12-01,Crypto,Tangency,Crypto Tangency,-0.007640496535284728,365
2021-12-02,Crypto,Tangency,Crypto Tangency,0.03274171035134418,365
2021-12-03,Crypto,Tangency,Crypto Tangency,-0.07552658898841084,365
2021-12-04,Crypto,Tangency,Crypto Tangency,-0.048936259645089436,365
2021-12-05,Crypto,Tangency,Crypto Tangency,-0.00025656728228678994,365
2021-12-06,Crypto,Tangency,Crypto Tangency,0.03667246089878472,365
2021-12-07,Crypto,Tangency,Crypto Tangency,-0.018093212308911807,365
2021-12-08,Crypto,Tangency,Crypto Tangency,0.021761657483215454,365
2021-12-09,Crypto,Tangency,Crypto Tangency,-0.07369433618709735,365
2021-12-10,Crypto,Tangency,Crypto Tangency,-0.055133106290637154,365
2021-12-11,Crypto,Tangency,Crypto Tangency,0.07367277209098347,365
2021-12-12,Crypto,Tangency,Crypto Tangency,0.005383216852635782,365
2021-12-13,Crypto,Tangency,Crypto Tangency,-0.08699512949924883,365
2021-12-14,Crypto,Tangency,Crypto Tangency,-0.007015179543360555,365
2021-12-15,Crypto,Tangency,Crypto Tangency,0.07284195370087528,365
2021-12-16,Crypto,Tangency,Crypto Tangency,-0.02987111957085431,365
2021-12-17,Crypto,Tangency,Crypto Tangency,-0.01924487395544215,365
2021-12-18,Crypto,Tangency,Crypto Tangency,0.02002276347671658,365
2021-12-19,Crypto,Tangency,Crypto Tangency,-0.005174760477774769,365
2021-12-20,Crypto,Tangency,Crypto Tangency,-0.00029823431336354136,365
2021-12-21,Crypto,Tangency,Crypto Tangency,0.026879371823698796,365
2021-12-22,Crypto,Tangency,Crypto Tangency,0.0087842247236573,365
2021-12-23,Crypto,Tangency,Crypto Tangency,0.0627088286368534,365
2021-12-24,Crypto,Tangency,Crypto Tangency,-0.03087110391740745,365
2021-12-25,Crypto,Tangency,Crypto Tangency,0.02409498660663807,365
2021-12-26,Crypto,Tangency,Crypto Tangency,-0.003147020107335551,365
2021-12-27,Crypto,Tangency,Crypto Tangency,0.010974136624326364,365
2021-12-28,Crypto,Tangency,Crypto Tangency,-0.06434266783893446,365
2021-12-29,Crypto,Tangency,Crypto Tangency,-0.04755901730939437,365
2021-12-30,Crypto,Tangency,Crypto Tangency,0.02301233859747248,365
2021-12-31,Crypto,Tangency,Crypto Tangency,-0.019648761340109552,365
2022-01-01,Crypto,Tangency,Crypto Tangency,0.03492864109112507,365
2022-01-02,Crypto,Tangency,Crypto Tangency,0.009502109285433673,365
2022-01-03,Crypto,Tangency,Crypto Tangency,-0.027228576875953116,365
2022-01-04,Crypto,Tangency,Crypto Tangency,0.001978062258114926,365
2022-01-05,Crypto,Tangency,Crypto Tangency,-0.061520014361665994,365
2022-01-06,Crypto,Tangency,Crypto Tangency,-0.007178262268896634,365
2022-01-07,Crypto,Tangency,Crypto Tangency,-0.0606882258929758,365
2022-01-08,Crypto,Tangency,Crypto Tangency,-0.026801275106629805,365
2022-01-09,Crypto,Tangency,Crypto Tangency,0.007733745014268465,365
2022-01-10,Crypto,Tangency,Crypto Tangency,-0.029997004470741485,365
2022-01-11,Crypto,Tangency,Crypto Tangency,0.05040350674880891,365
2022-01-12,Crypto,Tangency,Crypto Tangency,0.06594754893619771,365
2022-01-13,Crypto,Tangency,Crypto Tangency,-0.0441785968441647,365
2022-01-14,Crypto,Tangency,Crypto Tangency,0.030503548379140544,365
2022-01-15,Crypto,Tangency,Crypto Tangency,0.005347747767780963,365
2022-01-16,Crypto,Tangency,Crypto Tangency,0.03897044506243649,365
2022-01-17,Crypto,Tangency,Crypto Tangency,0.030595766817667163,365
2022-01-18,Crypto,Tangency,Crypto Tangency,-0.042149156130442594,365
2022-01-19,Crypto,Tangency,Crypto Tangency,-0.047547498174132646,365
2022-01-20,Crypto,Tangency,Crypto Tangency,-0.04372707342345933,365
2022-01-21,Crypto,Tangency,Crypto Tangency,-0.13093725865359154,365
2022-01-22,Crypto,Tangency,Crypto Tangency,-0.05583243533243638,365
2022-01-23,Crypto,Tangency,Crypto Tangency,0.05324024810128485,365
2022-01-24,Crypto,Tangency,Crypto Tangency,-0.042450276167462234,365
2022-01-25,Crypto,Tangency,Crypto Tangency,-0.0051721743682886295,365
2022-01-26,Crypto,Tangency,Crypto Tangency,0.016934969106047148,365
2022-01-27,Crypto,Tangency,Crypto Tangency,-0.02430532834797999,365
2022-01-28,Crypto,Tangency,Crypto Tangency,0.032853434542166736,365
2022-01-29,Crypto,Tangency,Crypto Tangency,0.01504296673829672,365
2022-01-30,Crypto,Tangency,Crypto Tangency,-0.007174899313464225,365
2022-01-31,Crypto,Tangency,Crypto Tangency,0.025022648703383568,365
2022-02-01,Crypto,Tangency,Crypto Tangency,0.0367528500853574,365
2022-02-02,Crypto,Tangency,Crypto Tangency,-0.04629917833387633,365
2022-02-03,Crypto,Tangency,Crypto Tangency,0.011449702883432169,365
2022-02-04,Crypto,Tangency,Crypto Tangency,0.09599864768204078,365
2022-02-05,Crypto,Tangency,Crypto Tangency,0.002343038657780836,365
2022-02-06,Crypto,Tangency,Crypto Tangency,0.014686197290642479,365
2022-02-07,Crypto,Tangency,Crypto Tangency,0.03613865243373067,365
2022-02-08,Crypto,Tangency,Crypto Tangency,-0.010515227130954902,365
2022-02-09,Crypto,Tangency,Crypto Tangency,0.0265865173862474,365
2022-02-10,Crypto,Tangency,Crypto Tangency,-0.043359686368751774,365
2022-02-11,Crypto,Tangency,Crypto Tangency,-0.055069520095752875,365
2022-02-12,Crypto,Tangency,Crypto Tangency,-0.01120663853287087,365
2022-02-13,Crypto,Tangency,Crypto Tangency,-0.011655999808036758,365
2022-02-14,Crypto,Tangency,Crypto Tangency,0.011378407498901642,365
2022-02-15,Crypto,Tangency,Crypto Tangency,0.07058656425880735,365
2022-02-16,Crypto,Tangency,Crypto Tangency,-0.018209731145430688,365
2022-02-17,Crypto,Tangency,Crypto Tangency,-0.07020432777399768,365
2022-02-18,Crypto,Tangency,Crypto Tangency,-0.028266031773108033,365
2022-02-19,Crypto,Tangency,Crypto Tangency,-0.004033424813324454,365
2022-02-20,Crypto,Tangency,Crypto Tangency,-0.056197106996392084,365
2022-02-21,Crypto,Tangency,Crypto Tangency,-0.04783070440173982,365
2022-02-22,Crypto,Tangency,Crypto Tangency,0.030192735360158207,365
2022-02-23,Crypto,Tangency,Crypto Tangency,-0.020266916594057112,365
2022-02-24,Crypto,Tangency,Crypto Tangency,-0.006636480234396162,365
2022-02-25,Crypto,Tangency,Crypto Tangency,0.05869053804678516,365
2022-02-26,Crypto,Tangency,Crypto Tangency,-0.0018674207481865748,365
2022-02-27,Crypto,Tangency,Crypto Tangency,-0.046359961674131894,365
2022-02-28,Crypto,Tangency,Crypto Tangency,0.11562586593589382,365
2022-03-01,Crypto,Tangency,Crypto Tangency,0.01187183001884382,365
2022-03-02,Crypto,Tangency,Crypto Tangency,-0.014500355585890953,365
2022-03-03,Crypto,Tangency,Crypto Tangency,-0.03885623471085473,365
2022-03-04,Crypto,Tangency,Crypto Tangency,-0.07240051615178834,365
2022-03-05,Crypto,Tangency,Crypto Tangency,0.021814563665451696,365
2022-03-06,Crypto,Tangency,Crypto Tangency,-0.04415027450012359,365
2022-03-07,Crypto,Tangency,Crypto Tangency,-0.02633350577064168,365
2022-03-08,Crypto,Tangency,Crypto Tangency,0.020691703939129783,365
2022-03-09,Crypto,Tangency,Crypto Tangency,0.05962340177977433,365
2022-03-10,Crypto,Tangency,Crypto Tangency,-0.04704802703268346,365
2022-03-11,Crypto,Tangency,Crypto Tangency,-0.01919886269220889,365
2022-03-12,Crypto,Tangency,Crypto Tangency,0.0037956032718693177,365
2022-03-13,Crypto,Tangency,Crypto Tangency,-0.012660364177120438,365
2022-03-14,Crypto,Tangency,Crypto Tangency,0.023524908383899857,365
2022-03-15,Crypto,Tangency,Crypto Tangency,0.004741143403494814,365
2022-03-16,Crypto,Tangency,Crypto Tangency,0.05388668108678251,365
2022-03-17,Crypto,Tangency,Crypto Tangency,0.00836162418176611,365
2022-03-18,Crypto,Tangency,Crypto Tangency,0.03555397639072738,365
2022-03-19,Crypto,Tangency,Crypto Tangency,0.022986431861755648,365
2022-03-20,Crypto,Tangency,Crypto Tangency,-0.02810884939349031,365
2022-03-21,Crypto,Tangency,Crypto Tangency,0.026236038369759615,365
2022-03-22,Crypto,Tangency,Crypto Tangency,0.04191310482313952,365
2022-03-23,Crypto,Tangency,Crypto Tangency,0.06632227779662474,365
2022-03-24,Crypto,Tangency,Crypto Tangency,0.02333631477236995,365
2022-03-25,Crypto,Tangency,Crypto Tangency,-0.01187073118337341,365
2022-03-26,Crypto,Tangency,Crypto Tangency,0.02655336869499691,365
2022-03-27,Crypto,Tangency,Crypto Tangency,0.039133713367270014,365
2022-03-28,Crypto,Tangency,Crypto Tangency,0.003967983011241475,365
2022-03-29,Crypto,Tangency,Crypto Tangency,0.01889162646222135,365
2022-03-30,Crypto,Tangency,Crypto Tangency,-0.0031765271926656206,365
2022-03-31,Crypto,Tangency,Crypto Tangency,-0.03474045912530602,365
2022-04-01,Crypto,Tangency,Crypto Tangency,0.0382749078860485,365
2022-04-02,Crypto,Tangency,Crypto Tangency,-0.0042216259546717224,365
2022-04-03,Crypto,Tangency,Crypto Tangency,0.02397329530800468,365
2022-04-04,Crypto,Tangency,Crypto Tangency,0.009258391154358914,365
2022-04-05,Crypto,Tangency,Crypto Tangency,-0.032663482063369054,365
2022-04-06,Crypto,Tangency,Crypto Tangency,-0.08326459659978723,365
2022-04-07,Crypto,Tangency,Crypto Tangency,0.027123964613240854,365
2022-04-08,Crypto,Tangency,Crypto Tangency,-0.032654506692274994,365
2022-04-09,Crypto,Tangency,Crypto Tangency,0.020386059668875977,365
2022-04-10,Crypto,Tangency,Crypto Tangency,-0.014633416369870176,365
2022-04-11,Crypto,Tangency,Crypto Tangency,-0.0866304994498862,365
2022-04-12,Crypto,Tangency,Crypto Tangency,0.025414680105881982,365
2022-04-13,Crypto,Tangency,Crypto Tangency,0.025407090784383305,365
2022-04-14,Crypto,Tangency,Crypto Tangency,-0.03651937056341018,365
2022-04-15,Crypto,Tangency,Crypto Tangency,0.01404475284475818,365
2022-04-16,Crypto,Tangency,Crypto Tangency,0.0032302670341128148,365
2022-04-17,Crypto,Tangency,Crypto Tangency,-0.028575649907349024,365
2022-04-18,Crypto,Tangency,Crypto Tangency,0.02122106178342723,365
2022-04-19,Crypto,Tangency,Crypto Tangency,0.016284668562956406,365
2022-04-20,Crypto,Tangency,Crypto Tangency,-0.012018989463007066,365
2022-04-21,Crypto,Tangency,Crypto Tangency,-0.02908959953418775,365
2022-04-22,Crypto,Tangency,Crypto Tangency,-0.005868708115229045,365
2022-04-23,Crypto,Tangency,Crypto Tangency,-0.013884567022175836,365
2022-04-24,Crypto,Tangency,Crypto Tangency,-0.004118339980837031,365
2022-04-25,Crypto,Tangency,Crypto Tangency,0.023005721818635905,365
2022-04-26,Crypto,Tangency,Crypto Tangency,-0.07199423983297651,365
2022-04-27,Crypto,Tangency,Crypto Tangency,0.023232094406098365,365
2022-04-28,Crypto,Tangency,Crypto Tangency,0.011290108876867988,365
2022-04-29,Crypto,Tangency,Crypto Tangency,-0.04337234477778774,365
2022-04-30,Crypto,Tangency,Crypto Tangency,-0.04298215364554803,365
2022-05-01,Crypto,Tangency,Crypto Tangency,0.03889538964632623,365
2022-05-02,Crypto,Tangency,Crypto Tangency,0.002702447179722053,365
2022-05-03,Crypto,Tangency,Crypto Tangency,-0.0213464599772124,365
2022-05-04,Crypto,Tangency,Crypto Tangency,0.09483446442524439,365
2022-05-05,Crypto,Tangency,Crypto Tangency,-0.08410852824693235,365
2022-05-06,Crypto,Tangency,Crypto Tangency,-0.01617404423174785,365
2022-05-07,Crypto,Tangency,Crypto Tangency,-0.023852726032540197,365
2022-05-08,Crypto,Tangency,Crypto Tangency,-0.039352606094960906,365
2022-05-09,Crypto,Tangency,Crypto Tangency,-0.1321628560807845,365
2022-05-10,Crypto,Tangency,Crypto Tangency,0.03909655640395886,365
2022-05-11,Crypto,Tangency,Crypto Tangency,-0.1405875027637895,365
2022-05-12,Crypto,Tangency,Crypto Tangency,-0.06151137290189594,365
2022-05-13,Crypto,Tangency,Crypto Tangency,0.0590677116300981,365
2022-05-14,Crypto,Tangency,Crypto Tangency,0.02043251694744006,365
2022-05-15,Crypto,Tangency,Crypto Tangency,0.06662477218679122,365
2022-05-16,Crypto,Tangency,Crypto Tangency,-0.061251216282227516,365
2022-05-17,Crypto,Tangency,Crypto Tangency,0.03522698660948806,365
2022-05-18,Crypto,Tangency,Crypto Tangency,-0.09831047218539389,365
2022-05-19,Crypto,Tangency,Crypto Tangency,0.05367880130781938,365
2022-05-20,Crypto,Tangency,Crypto Tangency,-0.028485303685515256,365
2022-05-21,Crypto,Tangency,Crypto Tangency,0.011538371727678114,365
2022-05-22,Crypto,Tangency,Crypto Tangency,0.03200117879186527,365
2022-05-23,Crypto,Tangency,Crypto Tangency,-0.04214262338032041,365
2022-05-24,Crypto,Tangency,Crypto Tangency,0.008256330578710438,365
2022-05-25,Crypto,Tangency,Crypto Tangency,-0.016121003455143248,365
2022-05-26,Crypto,Tangency,Crypto Tangency,-0.06948833597144506,365
2022-05-27,Crypto,Tangency,Crypto Tangency,-0.04701910712086701,365
2022-05-28,Crypto,Tangency,Crypto Tangency,0.01956677401862718,365
2022-05-29,Crypto,Tangency,Crypto Tangency,0.032364393784228104,365
2022-05-30,Crypto,Tangency,Crypto Tangency,0.1316635985395713,365
2022-05-31,Crypto,Tangency,Crypto Tangency,0.017464844256701927,365
2022-06-01,Crypto,Tangency,Crypto Tangency,-0.08339530054627958,365
2022-06-02,Crypto,Tangency,Crypto Tangency,0.029661860243023433,365
2022-06-03,Crypto,Tangency,Crypto Tangency,-0.03872269591608003,365
2022-06-04,Crypto,Tangency,Crypto Tangency,0.013301425143325033,365
2022-06-05,Crypto,Tangency,Crypto Tangency,0.002007547809509773,365
2022-06-06,Crypto,Tangency,Crypto Tangency,0.048166343617403004,365
2022-06-07,Crypto,Tangency,Crypto Tangency,-0.009880347452345303,365
2022-06-08,Crypto,Tangency,Crypto Tangency,0.010932940360494086,365
2022-06-09,Crypto,Tangency,Crypto Tangency,-0.006779962029697049,365
2022-06-10,Crypto,Tangency,Crypto Tangency,-0.07888461458978492,365
2022-06-11,Crypto,Tangency,Crypto Tangency,-0.06275788575634902,365
2022-06-12,Crypto,Tangency,Crypto Tangency,-0.07371714472910687,365
2022-06-13,Crypto,Tangency,Crypto Tangency,-0.12568464282192418,365
2022-06-14,Crypto,Tangency,Crypto Tangency,0.02136083136335208,365
2022-06-15,Crypto,Tangency,Crypto Tangency,0.05310604243757128,365
2022-06-16,Crypto,Tangency,Crypto Tangency,-0.12327768160760565,365
2022-06-17,Crypto,Tangency,Crypto Tangency,0.021055517545707513,365
2022-06-18,Crypto,Tangency,Crypto Tangency,-0.07576837825268369,365
2022-06-19,Crypto,Tangency,Crypto Tangency,0.10360471353330443,365
2022-06-20,Crypto,Tangency,Crypto Tangency,0.006693634120055089,365
2022-06-21,Crypto,Tangency,Crypto Tangency,-0.01192665647690727,365
2022-06-22,Crypto,Tangency,Crypto Tangency,-0.05575707975220033,365
2022-06-23,Crypto,Tangency,Crypto Tangency,0.07024272196346314,365
2022-06-24,Crypto,Tangency,Crypto Tangency,0.05877896889845223,365
2022-06-25,Crypto,Tangency,Crypto Tangency,0.007469507136638289,365
2022-06-26,Crypto,Tangency,Crypto Tangency,-0.02797606261775772,365
2022-06-27,Crypto,Tangency,Crypto Tangency,-0.005962779191585705,365
2022-06-28,Crypto,Tangency,Crypto Tangency,-0.03763331898284791,365
2022-06-29,Crypto,Tangency,Crypto Tangency,-0.02686320465642495,365
2022-06-30,Crypto,Tangency,Crypto Tangency,-0.022574660440889734,365
2022-07-01,Crypto,Tangency,Crypto Tangency,-0.015071259467884984,365
2022-07-02,Crypto,Tangency,Crypto Tangency,0.012078486702687906,365
2022-07-03,Crypto,Tangency,Crypto Tangency,0.0038288318627494266,365
2022-07-04,Crypto,Tangency,Crypto Tangency,0.04305651401607639,365
2022-07-05,Crypto,Tangency,Crypto Tangency,-0.017502152145214726,365
2022-07-06,Crypto,Tangency,Crypto Tangency,0.020178647254171147,365
2022-07-07,Crypto,Tangency,Crypto Tangency,0.034854459408161106,365
2022-07-08,Crypto,Tangency,Crypto Tangency,-0.015713011816376615,365
2022-07-09,Crypto,Tangency,Crypto Tangency,0.013314325049159862,365
2022-07-10,Crypto,Tangency,Crypto Tangency,-0.03485649781859161,365
2022-07-11,Crypto,Tangency,Crypto Tangency,-0.05840012970202101,365
2022-07-12,Crypto,Tangency,Crypto Tangency,-0.04071199008422702,365
2022-07-13,Crypto,Tangency,Crypto Tangency,0.05398438140638933,365
2022-07-14,Crypto,Tangency,Crypto Tangency,0.02839734423207773,365
2022-07-15,Crypto,Tangency,Crypto Tangency,0.01391051718587298,365
2022-07-16,Crypto,Tangency,Crypto Tangency,0.05420816537029493,365
2022-07-17,Crypto,Tangency,Crypto Tangency,-0.017765760623577834,365
2022-07-18,Crypto,Tangency,Crypto Tangency,0.11928046324297102,365
2022-07-19,Crypto,Tangency,Crypto Tangency,0.018580300781122477,365
2022-07-20,Crypto,Tangency,Crypto Tangency,-0.03395400385678114,365
2022-07-21,Crypto,Tangency,Crypto Tangency,0.023480706302809223,365
2022-07-22,Crypto,Tangency,Crypto Tangency,-0.027887064568247088,365
2022-07-23,Crypto,Tangency,Crypto Tangency,0.04074510226158072,365
2022-07-24,Crypto,Tangency,Crypto Tangency,0.007121544942764421,365
2022-07-25,Crypto,Tangency,Crypto Tangency,-0.07806610579249516,365
2022-07-26,Crypto,Tangency,Crypto Tangency,-0.008398157962286512,365
2022-07-27,Crypto,Tangency,Crypto Tangency,0.10198566395930425,365
2022-07-28,Crypto,Tangency,Crypto Tangency,0.023164841461548097,365
2022-07-29,Crypto,Tangency,Crypto Tangency,0.010467715147306617,365
2022-07-30,Crypto,Tangency,Crypto Tangency,-0.004009223934861472,365
2022-07-31,Crypto,Tangency,Crypto Tangency,-0.012216585533217106,365
2022-08-01,Crypto,Tangency,Crypto Tangency,-0.019828447238397193,365
2022-08-02,Crypto,Tangency,Crypto Tangency,-0.009450432271868116,365
2022-08-03,Crypto,Tangency,Crypto Tangency,-0.002502872973976345,365
2022-08-04,Crypto,Tangency,Crypto Tangency,-0.008035231236678687,365
2022-08-05,Crypto,Tangency,Crypto Tangency,0.06288703148712844,365
2022-08-06,Crypto,Tangency,Crypto Tangency,-0.01740791785613434,365
2022-08-07,Crypto,Tangency,Crypto Tangency,0.014650334149882111,365
2022-08-08,Crypto,Tangency,Crypto Tangency,0.02944168386308848,365
2022-08-09,Crypto,Tangency,Crypto Tangency,-0.04140098058367027,365
2022-08-10,Crypto,Tangency,Crypto Tangency,0.06740216806338283,365
2022-08-11,Crypto,Tangency,Crypto Tangency,0.013644186632326305,365
2022-08-12,Crypto,Tangency,Crypto Tangency,0.029895294766026353,365
2022-08-13,Crypto,Tangency,Crypto Tangency,0.020402459110005943,365
2022-08-14,Crypto,Tangency,Crypto Tangency,-0.00829420517338235,365
2022-08-15,Crypto,Tangency,Crypto Tangency,-0.020608391588787318,365
2022-08-16,Crypto,Tangency,Crypto Tangency,-0.00719206734337422,365
2022-08-17,Crypto,Tangency,Crypto Tangency,-0.02598259907456368,365
2022-08-18,Crypto,Tangency,Crypto Tangency,-0.016453346516008015,365
2022-08-19,Crypto,Tangency,Crypto Tangency,-0.12876510885075,365
2022-08-20,Crypto,Tangency,Crypto Tangency,-0.010678540295647397,365
2022-08-21,Crypto,Tangency,Crypto Tangency,0.0266473294990357,365
2022-08-22,Crypto,Tangency,Crypto Tangency,0.00027087076212800213,365
2022-08-23,Crypto,Tangency,Crypto Tangency,0.016214199488812277,365
2022-08-24,Crypto,Tangency,Crypto Tangency,-0.004471156168260036,365
2022-08-25,Crypto,Tangency,Crypto Tangency,0.023413872825164293,365
2022-08-26,Crypto,Tangency,Crypto Tangency,-0.09321697608218239,365
2022-08-27,Crypto,Tangency,Crypto Tangency,0.009432651119450648,365
2022-08-28,Crypto,Tangency,Crypto Tangency,-0.044635677587713175,365
2022-08-29,Crypto,Tangency,Crypto Tangency,0.07066460618962044,365
2022-08-30,Crypto,Tangency,Crypto Tangency,-0.012057924040279956,365
2022-08-31,Crypto,Tangency,Crypto Tangency,0.004896762685534599,365
2022-09-01,Crypto,Tangency,Crypto Tangency,0.021600123899533908,365
2022-09-02,Crypto,Tangency,Crypto Tangency,-0.006814115596005531,365
2022-09-03,Crypto,Tangency,Crypto Tangency,0.015259467594302757,365
2022-09-04,Crypto,Tangency,Crypto Tangency,0.025912144213942452,365
2022-09-05,Crypto,Tangency,Crypto Tangency,0.03335696763012299,365
2022-09-06,Crypto,Tangency,Crypto Tangency,-0.05913510761791352,365
2022-09-07,Crypto,Tangency,Crypto Tangency,0.04386477946463926,365
2022-09-08,Crypto,Tangency,Crypto Tangency,0.0012011151626032828,365
2022-09-09,Crypto,Tangency,Crypto Tangency,0.05114443564867066,365
2022-09-10,Crypto,Tangency,Crypto Tangency,0.024230353216648005,365
2022-09-11,Crypto,Tangency,Crypto Tangency,-0.008485854485962051,365
2022-09-12,Crypto,Tangency,Crypto Tangency,-0.020189511717785706,365
2022-09-13,Crypto,Tangency,Crypto Tangency,-0.07064621265101369,365
2022-09-14,Crypto,Tangency,Crypto Tangency,0.037286020926308325,365
2022-09-15,Crypto,Tangency,Crypto Tangency,-0.07278572079366809,365
2022-09-16,Crypto,Tangency,Crypto Tangency,-0.010829446642954066,365
2022-09-17,Crypto,Tangency,Crypto Tangency,0.024972640940728093,365
2022-09-18,Crypto,Tangency,Crypto Tangency,-0.09335707244218966,365
2022-09-19,Crypto,Tangency,Crypto Tangency,0.024524149436456786,365
2022-09-20,Crypto,Tangency,Crypto Tangency,-0.03376418436765879,365
2022-09-21,Crypto,Tangency,Crypto Tangency,-0.03226042451495604,365
2022-09-22,Crypto,Tangency,Crypto Tangency,0.048456648444842584,365
2022-09-23,Crypto,Tangency,Crypto Tangency,0.003773223548582384,365
2022-09-24,Crypto,Tangency,Crypto Tangency,-0.013293328722482794,365
2022-09-25,Crypto,Tangency,Crypto Tangency,-0.01519851063750667,365
2022-09-26,Crypto,Tangency,Crypto Tangency,0.016695489729285067,365
2022-09-27,Crypto,Tangency,Crypto Tangency,-0.0073830160875121885,365
2022-09-28,Crypto,Tangency,Crypto Tangency,-0.003251935160219689,365
2022-09-29,Crypto,Tangency,Crypto Tangency,0.000692590114493315,365
2022-09-30,Crypto,Tangency,Crypto Tangency,-0.006549889980966735,365
2022-10-01,Crypto,Tangency,Crypto Tangency,-0.01035265125750626,365
2022-10-02,Crypto,Tangency,Crypto Tangency,-0.025306923835930126,365
2022-10-03,Crypto,Tangency,Crypto Tangency,0.027198106611271252,365
2022-10-04,Crypto,Tangency,Crypto Tangency,0.022779873522560036,365
2022-10-05,Crypto,Tangency,Crypto Tangency,-0.00883272081162816,365
2022-10-06,Crypto,Tangency,Crypto Tangency,-0.0023119626228969904,365
2022-10-07,Crypto,Tangency,Crypto Tangency,-0.012057876589211054,365
2022-10-08,Crypto,Tangency,Crypto Tangency,-0.01037858973126387,365
2022-10-09,Crypto,Tangency,Crypto Tangency,0.003847087601507722,365
2022-10-10,Crypto,Tangency,Crypto Tangency,-0.04420774004589972,365
2022-10-11,Crypto,Tangency,Crypto Tangency,-0.019046820760603766,365
2022-10-12,Crypto,Tangency,Crypto Tangency,-0.005233569981618068,365
2022-10-13,Crypto,Tangency,Crypto Tangency,-0.010460622267955263,365
2022-10-14,Crypto,Tangency,Crypto Tangency,-0.008858369159233695,365
2022-10-15,Crypto,Tangency,Crypto Tangency,-0.01334042568329315,365
2022-10-16,Crypto,Tangency,Crypto Tangency,0.02043636814085361,365
2022-10-17,Crypto,Tangency,Crypto Tangency,0.014390771950736752,365
2022-10-18,Crypto,Tangency,Crypto Tangency,-0.021796432729348166,365
2022-10-19,Crypto,Tangency,Crypto Tangency,-0.027927013737225084,365
2022-10-20,Crypto,Tangency,Crypto Tangency,-0.016847585848014757,365
2022-10-21,Crypto,Tangency,Crypto Tangency,0.019213716588393354,365
2022-10-22,Crypto,Tangency,Crypto Tangency,0.013702046974718286,365
2022-10-23,Crypto,Tangency,Crypto Tangency,0.03070011737805054,365
2022-10-24,Crypto,Tangency,Crypto Tangency,-0.014684092707849832,365
2022-10-25,Crypto,Tangency,Crypto Tangency,0.10352309461339966,365
2022-10-26,Crypto,Tangency,Crypto Tangency,0.035863305531666285,365
2022-10-27,Crypto,Tangency,Crypto Tangency,-0.033994386513695796,365
2022-10-28,Crypto,Tangency,Crypto Tangency,0.03332468083868776,365
2022-10-29,Crypto,Tangency,Crypto Tangency,0.03649679820980796,365
2022-10-30,Crypto,Tangency,Crypto Tangency,-0.028333894989285843,365
2022-10-31,Crypto,Tangency,Crypto Tangency,-0.005656399377567387,365
2022-11-01,Crypto,Tangency,Crypto Tangency,-0.0025773463152992926,365
2022-11-02,Crypto,Tangency,Crypto Tangency,-0.03804339612551258,365
2022-11-03,Crypto,Tangency,Crypto Tangency,0.009475841651366742,365
2022-11-04,Crypto,Tangency,Crypto Tangency,0.07653503727389804,365
2022-11-05,Crypto,Tangency,Crypto Tangency,-0.0002560653624626169,365
