date,ticker,asset_class,sector,return
2023-09-14,BTC-USD,Crypto,Crypto,0.011870739692642074
2023-09-15,BTC-USD,Crypto,Crypto,0.0026006171627044328
2023-09-16,BTC-USD,Crypto,Crypto,-0.001518755875352329
2023-09-17,BTC-USD,Crypto,Crypto,-0.0012832501161511578
2023-09-18,BTC-USD,Crypto,Crypto,0.008294723552398242
2023-09-19,BTC-USD,Crypto,Crypto,0.017075246134672373
2023-09-20,BTC-USD,Crypto,Crypto,-0.00290724465500225
2023-09-21,BTC-USD,Crypto,Crypto,-0.02080107760178318
2023-09-22,BTC-USD,Crypto,Crypto,0.0004492514240630463
2023-09-23,BTC-USD,Crypto,Crypto,-6.686879658768241e-06
2023-09-24,BTC-USD,Crypto,Crypto,-0.01213588594546644
2023-09-25,BTC-USD,Crypto,Crypto,0.0015864178176880905
2023-09-26,BTC-USD,Crypto,Crypto,-0.0030887894396227633
2023-09-27,BTC-USD,Crypto,Crypto,0.005167086436411061
2023-09-28,BTC-USD,Crypto,Crypto,0.02537992888096885
2023-09-29,BTC-USD,Crypto,Crypto,-0.004064392478456136
2023-09-30,BTC-USD,Crypto,Crypto,0.0020881352448591795
2023-10-01,BTC-USD,Crypto,Crypto,0.037668241913332734
2023-10-02,BTC-USD,Crypto,Crypto,-0.016186709920936293
2023-10-03,BTC-USD,Crypto,Crypto,-0.003661597010505724
2023-10-04,BTC-USD,Crypto,Crypto,0.013467601347721292
2023-10-05,BTC-USD,Crypto,Crypto,-0.01379463216164356
2023-10-06,BTC-USD,Crypto,Crypto,0.01935684447622399
2023-10-07,BTC-USD,Crypto,Crypto,0.0007958817661306572
2023-10-08,BTC-USD,Crypto,Crypto,-0.001206700034343422
2023-10-09,BTC-USD,Crypto,Crypto,-0.012579594744121514
2023-10-10,BTC-USD,Crypto,Crypto,-0.006984500217130485
2023-10-11,BTC-USD,Crypto,Crypto,-0.018900326735168282
2023-10-12,BTC-USD,Crypto,Crypto,-0.0043359541366684295
2023-10-13,BTC-USD,Crypto,Crypto,0.003945769916393171
2023-10-14,BTC-USD,Crypto,Crypto,-2.4866332556272575e-05
2023-10-15,BTC-USD,Crypto,Crypto,0.011091823470242623
2023-10-16,BTC-USD,Crypto,Crypto,0.05006744695824206
2023-10-17,BTC-USD,Crypto,Crypto,-0.0036367703063566736
2023-10-18,BTC-USD,Crypto,Crypto,-0.0030759792019486865
2023-10-19,BTC-USD,Crypto,Crypto,0.013818840741083749
2023-10-20,BTC-USD,Crypto,Crypto,0.033535830870205396
2023-10-21,BTC-USD,Crypto,Crypto,0.007932597562652743
2023-10-22,BTC-USD,Crypto,Crypto,0.002523007395046406
2023-10-23,BTC-USD,Crypto,Crypto,0.10309890521346299
2023-10-24,BTC-USD,Crypto,Crypto,0.02464145540134477
2023-10-25,BTC-USD,Crypto,Crypto,0.017736456610143003
2023-10-26,BTC-USD,Crypto,Crypto,-0.010033147199696724
2023-10-27,BTC-USD,Crypto,Crypto,-0.007226928505637331
2023-10-28,BTC-USD,Crypto,Crypto,0.005301518539129857
2023-10-29,BTC-USD,Crypto,Crypto,0.013168432293093613
2023-10-30,BTC-USD,Crypto,Crypto,-0.0010457086417764438
2023-10-31,BTC-USD,Crypto,Crypto,0.004794395311462418
2023-11-01,BTC-USD,Crypto,Crypto,0.022195613001625203
2023-11-02,BTC-USD,Crypto,Crypto,-0.014081557224217889
2023-11-03,BTC-USD,Crypto,Crypto,-0.005893770145759425
2023-11-04,BTC-USD,Crypto,Crypto,0.010073356782761111
2023-11-05,BTC-USD,Crypto,Crypto,-0.0009360829177728069
2023-11-06,BTC-USD,Crypto,Crypto,-0.0003419285416157436
2023-11-07,BTC-USD,Crypto,Crypto,0.011593090279608864
2023-11-08,BTC-USD,Crypto,Crypto,0.005973294692089626
2023-11-09,BTC-USD,Crypto,Crypto,0.029107827327892632
2023-11-10,BTC-USD,Crypto,Crypto,0.01691989303173269
2023-11-11,BTC-USD,Crypto,Crypto,-0.0047145338500075296
2023-11-12,BTC-USD,Crypto,Crypto,-0.002249209321512735
2023-11-13,BTC-USD,Crypto,Crypto,-0.014901395821212304
2023-11-14,BTC-USD,Crypto,Crypto,-0.026428838121854925
2023-11-15,BTC-USD,Crypto,Crypto,0.06592844558740318
2023-11-16,BTC-USD,Crypto,Crypto,-0.04555929205565723
2023-11-17,BTC-USD,Crypto,Crypto,0.012222842746045792
2023-11-18,BTC-USD,Crypto,Crypto,-0.000300039994658885
2023-11-19,BTC-USD,Crypto,Crypto,0.021889527372586093
2023-11-20,BTC-USD,Crypto,Crypto,0.0024182537251242753
2023-11-21,BTC-USD,Crypto,Crypto,-0.04437779006078835
2023-11-22,BTC-USD,Crypto,Crypto,0.045192824521265385
2023-11-23,BTC-USD,Crypto,Crypto,-0.003812712499291715
2023-11-24,BTC-USD,Crypto,Crypto,0.011549062275727495
2023-11-25,BTC-USD,Crypto,Crypto,0.0020283973558654633
2023-11-26,BTC-USD,Crypto,Crypto,-0.008404730932136117
2023-11-27,BTC-USD,Crypto,Crypto,-0.006002091789647501
2023-11-28,BTC-USD,Crypto,Crypto,0.01548599794884531
2023-11-29,BTC-USD,Crypto,Crypto,0.0007244373065387055
2023-11-30,BTC-USD,Crypto,Crypto,-0.0038497596002547985
2023-12-01,BTC-USD,Crypto,Crypto,0.025879947957747618
2023-12-02,BTC-USD,Crypto,Crypto,0.020356874575942596
2023-12-03,BTC-USD,Crypto,Crypto,0.012717964611113297
2023-12-04,BTC-USD,Crypto,Crypto,0.05006972516793251
2023-12-05,BTC-USD,Crypto,Crypto,0.05003682455553493
2023-12-06,BTC-USD,Crypto,Crypto,-0.007581629055975703
2023-12-07,BTC-USD,Crypto,Crypto,-0.010372985662227885
2023-12-08,BTC-USD,Crypto,Crypto,0.02018673414826888
2023-12-09,BTC-USD,Crypto,Crypto,-0.009976252913108663
2023-12-10,BTC-USD,Crypto,Crypto,0.0012284421841561866
2023-12-11,BTC-USD,Crypto,Crypto,-0.05792335792051162
2023-12-12,BTC-USD,Crypto,Crypto,0.005004157345118276
2023-12-13,BTC-USD,Crypto,Crypto,0.03475299863154757
2023-12-14,BTC-USD,Crypto,Crypto,0.0031062756659134827
2023-12-15,BTC-USD,Crypto,Crypto,-0.025432678020983368
2023-12-16,BTC-USD,Crypto,Crypto,0.007401888090740938
2023-12-17,BTC-USD,Crypto,Crypto,-0.02072563201266564
2023-12-18,BTC-USD,Crypto,Crypto,0.030433584522719714
2023-12-19,BTC-USD,Crypto,Crypto,-0.008282083715112631
2023-12-20,BTC-USD,Crypto,Crypto,0.032687613405284255
2023-12-21,BTC-USD,Crypto,Crypto,0.0049688697318006625
2023-12-22,BTC-USD,Crypto,Crypto,0.002934864092908329
2023-12-23,BTC-USD,Crypto,Crypto,-0.005872083923035065
2023-12-24,BTC-USD,Crypto,Crypto,-0.01653939964043194
2023-12-25,BTC-USD,Crypto,Crypto,0.013879063861056418
2023-12-26,BTC-USD,Crypto,Crypto,-0.025055253200995553
2023-12-27,BTC-USD,Crypto,Crypto,0.021694364920222586
2023-12-28,BTC-USD,Crypto,Crypto,-0.01876027694786908
2023-12-29,BTC-USD,Crypto,Crypto,-0.012396896798793966
2023-12-30,BTC-USD,Crypto,Crypto,0.0013658151137276864
2023-12-31,BTC-USD,Crypto,Crypto,0.002568622223877659
2020-01-02,EOS-USD,Crypto,Crypto,-0.051923988008735766
2020-01-03,EOS-USD,Crypto,Crypto,0.07118483634422224
2020-01-04,EOS-USD,Crypto,Crypto,0.011441947105128802
2020-01-05,EOS-USD,Crypto,Crypto,0.012665714365379221
2020-01-06,EOS-USD,Crypto,Crypto,0.05728237009487391
2020-01-07,EOS-USD,Crypto,Crypto,-0.0010310039893811629
2020-01-08,EOS-USD,Crypto,Crypto,-0.02245115661891761
2020-01-09,EOS-USD,Crypto,Crypto,-0.00921671629982912
2020-01-10,EOS-USD,Crypto,Crypto,0.07392384808679897
2020-01-11,EOS-USD,Crypto,Crypto,0.006989234830369728
2020-01-12,EOS-USD,Crypto,Crypto,0.06794827745890308
2020-01-13,EOS-USD,Crypto,Crypto,-0.025528876140535672
2020-01-14,EOS-USD,Crypto,Crypto,0.23159871852441127
2020-01-15,EOS-USD,Crypto,Crypto,-0.01600299795972182
2020-01-16,EOS-USD,Crypto,Crypto,0.016632017289520462
2020-01-17,EOS-USD,Crypto,Crypto,0.023739051116121512
2020-01-18,EOS-USD,Crypto,Crypto,-0.026945343010150058
2020-01-19,EOS-USD,Crypto,Crypto,-0.05289513883692787
2020-01-20,EOS-USD,Crypto,Crypto,-0.0013271528347885697
2020-01-21,EOS-USD,Crypto,Crypto,0.01459846977492485
2020-01-22,EOS-USD,Crypto,Crypto,-0.0034668415750764847
2020-01-23,EOS-USD,Crypto,Crypto,-0.02084010646481005
2020-01-24,EOS-USD,Crypto,Crypto,0.019054831481178702
2020-01-25,EOS-USD,Crypto,Crypto,-0.030870233684222925
2020-01-26,EOS-USD,Crypto,Crypto,0.03402143561700077
2020-01-27,EOS-USD,Crypto,Crypto,0.08591520971124944
2020-01-28,EOS-USD,Crypto,Crypto,0.02195815348741581
2020-01-29,EOS-USD,Crypto,Crypto,-0.017825211857798062
2020-01-30,EOS-USD,Crypto,Crypto,0.09065573538657579
2020-01-31,EOS-USD,Crypto,Crypto,-0.04625953168407937
2020-02-01,EOS-USD,Crypto,Crypto,0.004812628809916175
2020-02-02,EOS-USD,Crypto,Crypto,0.015402534528685008
2020-02-03,EOS-USD,Crypto,Crypto,-0.004814039908956569
2020-02-04,EOS-USD,Crypto,Crypto,0.010425823435465498
2020-02-05,EOS-USD,Crypto,Crypto,0.06350873185684991
2020-02-06,EOS-USD,Crypto,Crypto,0.015115507996545041
2020-02-07,EOS-USD,Crypto,Crypto,0.0038165124025211217
2020-02-08,EOS-USD,Crypto,Crypto,0.034761427741392126
2020-02-09,EOS-USD,Crypto,Crypto,0.05152582715587495
2020-02-10,EOS-USD,Crypto,Crypto,-0.01998942681871907
2020-02-11,EOS-USD,Crypto,Crypto,0.06910195360486071
2020-02-12,EOS-USD,Crypto,Crypto,0.020232633563778135
2020-02-13,EOS-USD,Crypto,Crypto,-0.0019446856455346273
2020-02-14,EOS-USD,Crypto,Crypto,0.0038138401790022147
2020-02-15,EOS-USD,Crypto,Crypto,-0.11541129434020181
2020-02-16,EOS-USD,Crypto,Crypto,-0.06975744239064507
2020-02-17,EOS-USD,Crypto,Crypto,-0.01493338653318288
2020-02-18,EOS-USD,Crypto,Crypto,0.055520485074127546
2020-02-19,EOS-USD,Crypto,Crypto,-0.12609169522731722
2020-02-20,EOS-USD,Crypto,Crypto,-0.00025119197251355363
2020-02-21,EOS-USD,Crypto,Crypto,0.016653382188488886
2020-02-22,EOS-USD,Crypto,Crypto,0.011578807564196936
2020-02-23,EOS-USD,Crypto,Crypto,0.06303374250338512
2020-02-24,EOS-USD,Crypto,Crypto,-0.056314471342472916
2020-02-25,EOS-USD,Crypto,Crypto,-0.011148004499468733
2020-02-26,EOS-USD,Crypto,Crypto,-0.1330242652928858
2020-02-27,EOS-USD,Crypto,Crypto,0.016065379246599232
2020-02-28,EOS-USD,Crypto,Crypto,-0.025954324080302515
2020-02-29,EOS-USD,Crypto,Crypto,0.009682740465684514
2020-03-01,EOS-USD,Crypto,Crypto,-0.0022604971990105582
2020-03-02,EOS-USD,Crypto,Crypto,0.042808576541525145
2020-03-03,EOS-USD,Crypto,Crypto,-0.01220467548885551
2020-03-04,EOS-USD,Crypto,Crypto,-0.012330455338696478
2020-03-05,EOS-USD,Crypto,Crypto,0.050488998989640654
2020-03-06,EOS-USD,Crypto,Crypto,0.013947381841150852
2020-03-07,EOS-USD,Crypto,Crypto,-0.04548394827344737
2020-03-08,EOS-USD,Crypto,Crypto,-0.158513079525899
2020-03-09,EOS-USD,Crypto,Crypto,-0.005520228360390234
2020-03-10,EOS-USD,Crypto,Crypto,0.006559163229971965
2020-03-11,EOS-USD,Crypto,Crypto,-0.006396576600946058
2020-03-12,EOS-USD,Crypto,Crypto,-0.39602797384785726
2020-03-13,EOS-USD,Crypto,Crypto,0.13726860716674438
2020-03-14,EOS-USD,Crypto,Crypto,-0.06692670524044786
2020-03-15,EOS-USD,Crypto,Crypto,0.045750617698350204
2020-03-16,EOS-USD,Crypto,Crypto,-0.08119581014104349
2020-03-17,EOS-USD,Crypto,Crypto,0.02452088411984965
2020-03-18,EOS-USD,Crypto,Crypto,0.007720709305896412
2020-03-19,EOS-USD,Crypto,Crypto,0.17751664751869844
2020-03-20,EOS-USD,Crypto,Crypto,-0.03760877968381526
2020-03-21,EOS-USD,Crypto,Crypto,0.033129515736744386
2020-03-22,EOS-USD,Crypto,Crypto,-0.06322381056011439
2020-03-23,EOS-USD,Crypto,Crypto,0.06629061752550647
2020-03-24,EOS-USD,Crypto,Crypto,0.03565390877294172
2020-03-25,EOS-USD,Crypto,Crypto,-0.025172683823793562
2020-03-26,EOS-USD,Crypto,Crypto,0.007760940447279596
2020-03-27,EOS-USD,Crypto,Crypto,-0.03036302053055362
2020-03-28,EOS-USD,Crypto,Crypto,-0.016706204081042952
2020-03-29,EOS-USD,Crypto,Crypto,-0.034294888899788045
2020-03-30,EOS-USD,Crypto,Crypto,0.05213631193322321
2020-03-31,EOS-USD,Crypto,Crypto,-0.00855346160708148
2020-04-01,EOS-USD,Crypto,Crypto,0.01984353255116411
2020-04-02,EOS-USD,Crypto,Crypto,0.013612607727176318
2020-04-03,EOS-USD,Crypto,Crypto,0.016712417161518944
2020-04-04,EOS-USD,Crypto,Crypto,0.01324720022325776
2020-04-05,EOS-USD,Crypto,Crypto,-0.0020355156340853275
2020-04-06,EOS-USD,Crypto,Crypto,0.15598193290399376
2020-04-07,EOS-USD,Crypto,Crypto,-0.03716090526638127
2020-04-08,EOS-USD,Crypto,Crypto,0.039905559529056056
2020-04-09,EOS-USD,Crypto,Crypto,-0.0007448883086014213
2020-04-10,EOS-USD,Crypto,Crypto,-0.0857730382549361
2020-04-11,EOS-USD,Crypto,Crypto,0.00125733249110338
2020-04-12,EOS-USD,Crypto,Crypto,0.012969766219189438
2020-04-13,EOS-USD,Crypto,Crypto,-0.035048043416016306
2020-04-14,EOS-USD,Crypto,Crypto,0.0045945998654355336
2020-04-15,EOS-USD,Crypto,Crypto,-0.02209597571211186
2020-04-16,EOS-USD,Crypto,Crypto,0.10560055076157027
2020-04-17,EOS-USD,Crypto,Crypto,-0.006400669235552936
2020-04-18,EOS-USD,Crypto,Crypto,0.03385641990916732
2020-04-19,EOS-USD,Crypto,Crypto,-0.03955633614360177
2020-04-20,EOS-USD,Crypto,Crypto,-0.036302448915003116
2020-04-21,EOS-USD,Crypto,Crypto,0.00709189923756437
2020-04-22,EOS-USD,Crypto,Crypto,0.0304098928512595
2020-04-23,EOS-USD,Crypto,Crypto,0.01817409710043205
2020-04-24,EOS-USD,Crypto,Crypto,0.019184492187692026
2020-04-25,EOS-USD,Crypto,Crypto,-0.0009992648441160545
2020-04-26,EOS-USD,Crypto,Crypto,0.0069304031567487545
2020-04-27,EOS-USD,Crypto,Crypto,0.004070015671273186
2020-04-28,EOS-USD,Crypto,Crypto,0.013497256663266732
2020-04-29,EOS-USD,Crypto,Crypto,0.08426468936767506
2020-04-30,EOS-USD,Crypto,Crypto,-0.06113136999398472
2020-05-01,EOS-USD,Crypto,Crypto,0.018817519171944408
2020-05-02,EOS-USD,Crypto,Crypto,0.02057234841414446
2020-05-03,EOS-USD,Crypto,Crypto,-0.03522012232511429
2020-05-04,EOS-USD,Crypto,Crypto,-0.021421566698991867
2020-05-05,EOS-USD,Crypto,Crypto,-0.004468908747086386
2020-05-06,EOS-USD,Crypto,Crypto,-0.027825583966418543
2020-05-07,EOS-USD,Crypto,Crypto,0.023881181029925314
2020-05-08,EOS-USD,Crypto,Crypto,0.0018895383035468782
2020-05-09,EOS-USD,Crypto,Crypto,-0.000279908895784442
2020-05-10,EOS-USD,Crypto,Crypto,-0.11165040662061931
2020-05-11,EOS-USD,Crypto,Crypto,-0.01802973220560533
2020-05-12,EOS-USD,Crypto,Crypto,0.011994264232595642
2020-05-13,EOS-USD,Crypto,Crypto,0.036435015525367875
2020-05-14,EOS-USD,Crypto,Crypto,0.03343666447746352
2020-05-15,EOS-USD,Crypto,Crypto,-0.007796570539225778
2020-05-16,EOS-USD,Crypto,Crypto,0.013613821511662572
2020-05-17,EOS-USD,Crypto,Crypto,-0.0036076031389525864
2020-05-18,EOS-USD,Crypto,Crypto,0.015893410770576155
2020-05-19,EOS-USD,Crypto,Crypto,-0.00851860501484003
2020-05-20,EOS-USD,Crypto,Crypto,-0.014584705017477329
2020-05-21,EOS-USD,Crypto,Crypto,-0.048117132142448504
2020-05-22,EOS-USD,Crypto,Crypto,0.0508714480090946
2020-05-23,EOS-USD,Crypto,Crypto,-0.010204023554088004
2020-05-24,EOS-USD,Crypto,Crypto,-0.024118469624518024
2020-05-25,EOS-USD,Crypto,Crypto,0.011899036862303758
2020-05-26,EOS-USD,Crypto,Crypto,-0.016092047945630017
2020-05-27,EOS-USD,Crypto,Crypto,0.026346429226344004
2020-05-28,EOS-USD,Crypto,Crypto,0.020904924558617255
2020-05-29,EOS-USD,Crypto,Crypto,-0.0030022350498415395
2020-05-30,EOS-USD,Crypto,Crypto,0.05847434124348294
2020-05-31,EOS-USD,Crypto,Crypto,-0.03313882883434305
2020-06-01,EOS-USD,Crypto,Crypto,0.054117075189098474
2020-06-02,EOS-USD,Crypto,Crypto,-0.048503355758136024
2020-06-03,EOS-USD,Crypto,Crypto,0.006771795012633586
2020-06-04,EOS-USD,Crypto,Crypto,0.010073453035427837
2020-06-05,EOS-USD,Crypto,Crypto,0.03641898536231958
2020-06-06,EOS-USD,Crypto,Crypto,-0.009745445355542781
2020-06-07,EOS-USD,Crypto,Crypto,0.007532695331811778
2020-06-08,EOS-USD,Crypto,Crypto,-0.011334064171842795
2020-06-09,EOS-USD,Crypto,Crypto,-0.007147637142092544
2020-06-10,EOS-USD,Crypto,Crypto,0.001362351994289801
2020-06-11,EOS-USD,Crypto,Crypto,-0.08433006472617344
2020-06-12,EOS-USD,Crypto,Crypto,0.02544081931346387
2020-06-13,EOS-USD,Crypto,Crypto,0.0015589154461506105
2020-06-14,EOS-USD,Crypto,Crypto,-0.010194613787864126
2020-06-15,EOS-USD,Crypto,Crypto,-0.018178593146309985
2020-06-16,EOS-USD,Crypto,Crypto,0.0062568872928134844
2020-06-17,EOS-USD,Crypto,Crypto,0.004432531869358991
2020-06-18,EOS-USD,Crypto,Crypto,-0.009241709851057545
2020-06-19,EOS-USD,Crypto,Crypto,-0.011190393192611947
2020-06-20,EOS-USD,Crypto,Crypto,0.006959731608140229
2020-06-21,EOS-USD,Crypto,Crypto,-0.002449656427108482
2020-06-22,EOS-USD,Crypto,Crypto,0.01753564121208262
2020-06-23,EOS-USD,Crypto,Crypto,0.00555731239135393
2020-06-24,EOS-USD,Crypto,Crypto,-0.031261864871682477
2020-06-25,EOS-USD,Crypto,Crypto,-0.005652466466948947
2020-06-26,EOS-USD,Crypto,Crypto,-0.003095087986251799
2020-06-27,EOS-USD,Crypto,Crypto,-0.049626939688446337
2020-06-28,EOS-USD,Crypto,Crypto,0.004772631083988399
2020-06-29,EOS-USD,Crypto,Crypto,0.0060973405266271374
2020-06-30,EOS-USD,Crypto,Crypto,-0.007208084907468049
2020-07-01,EOS-USD,Crypto,Crypto,0.00530121471046896
2020-07-02,EOS-USD,Crypto,Crypto,0.00636445967765864
2020-07-03,EOS-USD,Crypto,Crypto,0.014198616334954561
2020-07-04,EOS-USD,Crypto,Crypto,0.01647585772385529
2020-07-05,EOS-USD,Crypto,Crypto,-0.021298107980882053
2020-07-06,EOS-USD,Crypto,Crypto,0.08482251368506044
2020-07-07,EOS-USD,Crypto,Crypto,-0.021066398305835343
2020-07-08,EOS-USD,Crypto,Crypto,0.04701180504192903
2020-07-09,EOS-USD,Crypto,Crypto,-0.007218591279894659
2020-07-10,EOS-USD,Crypto,Crypto,-0.01417857561377589
2020-07-11,EOS-USD,Crypto,Crypto,0.0001511829863891645
2020-07-12,EOS-USD,Crypto,Crypto,-0.002753280361459276
2020-07-13,EOS-USD,Crypto,Crypto,-0.022369585656920377
2020-07-14,EOS-USD,Crypto,Crypto,0.0010336074093399983
2020-07-15,EOS-USD,Crypto,Crypto,-0.008990829760207819
2020-07-16,EOS-USD,Crypto,Crypto,-0.014612773132648749
2020-07-17,EOS-USD,Crypto,Crypto,-0.0005402813760196912
2020-07-18,EOS-USD,Crypto,Crypto,0.0016899368977485452
2020-07-19,EOS-USD,Crypto,Crypto,0.031078509294471424
2020-07-20,EOS-USD,Crypto,Crypto,-0.005619328209710339
2020-07-21,EOS-USD,Crypto,Crypto,0.02116305002966201
2020-07-22,EOS-USD,Crypto,Crypto,0.015536669893432942
2020-07-23,EOS-USD,Crypto,Crypto,-0.0023531777902430218
2020-07-24,EOS-USD,Crypto,Crypto,-0.02173173565877995
2020-07-25,EOS-USD,Crypto,Crypto,0.05098715821582167
2020-07-26,EOS-USD,Crypto,Crypto,-0.004464207237866558
2020-07-27,EOS-USD,Crypto,Crypto,0.04671966741267597
2020-07-28,EOS-USD,Crypto,Crypto,0.05373646135305932
2020-07-29,EOS-USD,Crypto,Crypto,0.010831415821009882
2020-07-30,EOS-USD,Crypto,Crypto,0.008366583087246582
2020-07-31,EOS-USD,Crypto,Crypto,0.013292356596070976
2020-08-01,EOS-USD,Crypto,Crypto,0.06487292110946541
2020-08-02,EOS-USD,Crypto,Crypto,-0.10700730494716404
2020-08-03,EOS-USD,Crypto,Crypto,0.036606539568049046
2020-08-04,EOS-USD,Crypto,Crypto,-0.004353569281402958
2020-08-05,EOS-USD,Crypto,Crypto,0.008184355028869827
2020-08-06,EOS-USD,Crypto,Crypto,0.01079468701385311
2020-08-07,EOS-USD,Crypto,Crypto,-0.024865464602511933
2020-08-08,EOS-USD,Crypto,Crypto,0.012673696398845635
2020-08-09,EOS-USD,Crypto,Crypto,-0.00665231301374003
2020-08-10,EOS-USD,Crypto,Crypto,0.06764830305639902
2020-08-11,EOS-USD,Crypto,Crypto,-0.06665001332929588
2020-08-12,EOS-USD,Crypto,Crypto,0.012420208454857029
2020-08-13,EOS-USD,Crypto,Crypto,0.039526068632677935
2020-08-14,EOS-USD,Crypto,Crypto,0.023207696460463723
2020-08-15,EOS-USD,Crypto,Crypto,0.14731995769699724
2020-08-16,EOS-USD,Crypto,Crypto,0.03867397177434295
2020-08-17,EOS-USD,Crypto,Crypto,-0.027740074746047005
2020-08-18,EOS-USD,Crypto,Crypto,-0.04838859775142357
2020-08-19,EOS-USD,Crypto,Crypto,-0.06736743417499225
2020-08-20,EOS-USD,Crypto,Crypto,0.027934227586875915
2020-08-21,EOS-USD,Crypto,Crypto,-0.05077796672338264
2020-08-22,EOS-USD,Crypto,Crypto,0.03167490020899977
2020-08-23,EOS-USD,Crypto,Crypto,-0.013015179776752595
2020-08-24,EOS-USD,Crypto,Crypto,0.019621905600077483
2020-08-25,EOS-USD,Crypto,Crypto,-0.07434703538429421
2020-08-26,EOS-USD,Crypto,Crypto,-0.004173596896674958
2020-08-27,EOS-USD,Crypto,Crypto,-0.046899825493988745
2020-08-28,EOS-USD,Crypto,Crypto,0.047539841305489494
2020-08-29,EOS-USD,Crypto,Crypto,0.005619045479710483
2020-08-30,EOS-USD,Crypto,Crypto,0.04094111182673932
2020-08-31,EOS-USD,Crypto,Crypto,-0.012484449545288823
2020-09-01,EOS-USD,Crypto,Crypto,0.07847972433611838
2020-09-02,EOS-USD,Crypto,Crypto,-0.10863107384510218
2020-09-03,EOS-USD,Crypto,Crypto,-0.1476647022510651
2020-09-04,EOS-USD,Crypto,Crypto,0.14048781851902636
2020-09-05,EOS-USD,Crypto,Crypto,-0.026789826500387637
2020-09-06,EOS-USD,Crypto,Crypto,-0.007326173442182449
2020-09-07,EOS-USD,Crypto,Crypto,-0.020115385059381152
2020-09-08,EOS-USD,Crypto,Crypto,-0.03331918791424748
2020-09-09,EOS-USD,Crypto,Crypto,-0.00012325237254329213
2020-09-10,EOS-USD,Crypto,Crypto,0.008768680633360226
2020-09-11,EOS-USD,Crypto,Crypto,0.0023530883642093325
2020-09-12,EOS-USD,Crypto,Crypto,0.007316005584228069
2020-09-13,EOS-USD,Crypto,Crypto,-0.03188943008232248
2020-09-14,EOS-USD,Crypto,Crypto,0.006911509188169518
2020-09-15,EOS-USD,Crypto,Crypto,-0.010164810767985144
2020-09-16,EOS-USD,Crypto,Crypto,0.0033689419822839906
2020-09-17,EOS-USD,Crypto,Crypto,0.00466879100938411
2020-09-18,EOS-USD,Crypto,Crypto,-0.013143165924551448
2020-09-19,EOS-USD,Crypto,Crypto,0.004162393560646294
2020-09-20,EOS-USD,Crypto,Crypto,-0.012710488435661138
2020-09-21,EOS-USD,Crypto,Crypto,-0.05930034787917848
2020-09-22,EOS-USD,Crypto,Crypto,0.02339816596285993
2020-09-23,EOS-USD,Crypto,Crypto,-0.048320844001012
2020-09-24,EOS-USD,Crypto,Crypto,0.03704539762258041
2020-09-25,EOS-USD,Crypto,Crypto,0.004315332194880561
2020-09-26,EOS-USD,Crypto,Crypto,0.011406578647923382
2020-09-27,EOS-USD,Crypto,Crypto,0.005360267707517297
2020-09-28,EOS-USD,Crypto,Crypto,-0.007792057625287785
2020-09-29,EOS-USD,Crypto,Crypto,0.011922119098355166
2020-09-30,EOS-USD,Crypto,Crypto,-0.006856902643096019
2020-10-01,EOS-USD,Crypto,Crypto,-0.014710072341459823
2020-10-02,EOS-USD,Crypto,Crypto,-0.024217932578820434
2020-10-03,EOS-USD,Crypto,Crypto,0.0004487913792170506
2020-10-04,EOS-USD,Crypto,Crypto,0.015369647885076665
2020-10-05,EOS-USD,Crypto,Crypto,0.0011686315948828963
2020-10-06,EOS-USD,Crypto,Crypto,0.06484047407161597
2020-10-07,EOS-USD,Crypto,Crypto,-0.017456352258207186
2020-10-08,EOS-USD,Crypto,Crypto,-0.013745787759198325
2020-10-09,EOS-USD,Crypto,Crypto,0.01365068135096048
2020-10-10,EOS-USD,Crypto,Crypto,0.0021026264489298896
2020-10-11,EOS-USD,Crypto,Crypto,0.005345864999775074
2020-10-12,EOS-USD,Crypto,Crypto,-0.004957622774433013
2020-10-13,EOS-USD,Crypto,Crypto,-0.002017797762054352
2020-10-14,EOS-USD,Crypto,Crypto,-0.012240903871044484
2020-10-15,EOS-USD,Crypto,Crypto,-0.006417520140997057
2020-10-16,EOS-USD,Crypto,Crypto,-0.020750440547094406
2020-10-17,EOS-USD,Crypto,Crypto,-0.003297590531646244
2020-10-18,EOS-USD,Crypto,Crypto,0.00840865898319798
2020-10-19,EOS-USD,Crypto,Crypto,0.013236968380109904
2020-10-20,EOS-USD,Crypto,Crypto,-0.01982659336241055
2020-10-21,EOS-USD,Crypto,Crypto,0.03311390124607594
2020-10-22,EOS-USD,Crypto,Crypto,0.01992352809211817
2020-10-23,EOS-USD,Crypto,Crypto,-0.012207199314530959
2020-10-24,EOS-USD,Crypto,Crypto,0.0029354771564660265
2020-10-25,EOS-USD,Crypto,Crypto,0.016650185787724814
2020-10-26,EOS-USD,Crypto,Crypto,-0.02444130135809297
2020-10-27,EOS-USD,Crypto,Crypto,0.013541491020730323
2020-10-28,EOS-USD,Crypto,Crypto,-0.003562979485997708
2020-10-29,EOS-USD,Crypto,Crypto,-0.010058322680030374
2020-10-30,EOS-USD,Crypto,Crypto,-0.046590947236821445
2020-10-31,EOS-USD,Crypto,Crypto,0.006215592899314615
2020-11-01,EOS-USD,Crypto,Crypto,-0.0036699277949319153
2020-11-02,EOS-USD,Crypto,Crypto,-0.032309076087843835
2020-11-03,EOS-USD,Crypto,Crypto,-0.02863805878648651
